1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
618, plains, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
619, plains, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
620, plains, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
621, plains, regions_unexplored:flower_field, MONSTER, uselessreptile:moleclaw, 80, 1, 1
622, plains, regions_unexplored:flower_field, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
623, plains, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
624, plains, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
625, plains, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
626, plains, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
627, plains, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
628, plains, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
629, plains, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
630, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
631, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
632, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
633, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
634, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
635, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
636, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 10, 1, 4
637, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
638, forest, minecraft:flower_forest, MONSTER, direbats:direbat, 36, 1, 3
639, forest, minecraft:flower_forest, MONSTER, graveyard:ghoul, 25, 2, 5
640, forest, minecraft:flower_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
641, forest, minecraft:flower_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
642, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
643, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
644, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
645, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 8, 4, 4
646, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 5, 2, 3
647, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
648, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
649, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
650, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
651, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
652, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
653, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
654, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
655, forest, minecraft:forest, MONSTER, minecraft:enderman, 10, 1, 4
656, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
657, forest, minecraft:forest, MONSTER, soulsweapons:big_chungus, 20, 4, 8
658, forest, minecraft:forest, MONSTER, direbats:direbat, 36, 1, 3
659, forest, minecraft:forest, MONSTER, graveyard:ghoul, 25, 2, 5
660, forest, minecraft:forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
661, forest, minecraft:forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
662, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
663, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
664, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
665, forest, minecraft:forest, CREATURE, minecraft:cow, 8, 4, 4
666, forest, minecraft:forest, CREATURE, minecraft:wolf, 5, 4, 4
667, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
668, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
669, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:spider, 80, 4, 4
670, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie, 80, 4, 4
671, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
672, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:skeleton, 80, 4, 4
673, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:creeper, 80, 4, 4
674, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:slime, 80, 4, 4
675, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:enderman, 10, 1, 4
676, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:witch, 5, 1, 1
677, taiga, regions_unexplored:frozen_forest, MONSTER, direbats:direbat, 36, 1, 3
678, taiga, regions_unexplored:frozen_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
679, taiga, regions_unexplored:frozen_forest, MONSTER, graveyard:revenant, 25, 5, 8
680, taiga, regions_unexplored:frozen_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
681, taiga, regions_unexplored:frozen_forest, CREATURE, minecraft:wolf, 8, 4, 4
682, taiga, regions_unexplored:frozen_forest, AMBIENT, minecraft:bat, 10, 8, 8
683, taiga, regions_unexplored:frozen_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
684, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
685, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
686, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
687, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
688, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
689, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
690, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
691, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
692, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
693, ocean, minecraft:frozen_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
694, ocean, minecraft:frozen_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
695, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
696, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
697, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
698, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
699, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
700, private, survivalexpansion:frozen_paradise, MONSTER, minecraft:stray, 5, 1, 1
701, private, survivalexpansion:frozen_paradise, MONSTER, minecraft:skeleton, 5, 1, 1
702, private, survivalexpansion:frozen_paradise, MONSTER, minecraft:vex, 5, 1, 1
703, private, survivalexpansion:frozen_paradise, MONSTER, minecraft:creeper, 5, 1, 1
704, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:spider, 80, 4, 4
705, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 80, 4, 4
706, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
707, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
708, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:creeper, 80, 4, 4
709, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:slime, 80, 4, 4
710, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 10, 1, 4
711, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
712, extreme_hills, minecraft:frozen_peaks, MONSTER, uselessreptile:moleclaw, 80, 1, 1
713, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:revenant, 25, 5, 8
714, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
715, extreme_hills, minecraft:frozen_peaks, CREATURE, minecraft:goat, 5, 1, 3
716, extreme_hills, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
717, extreme_hills, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
718, river, minecraft:frozen_river, MONSTER, minecraft:spider, 80, 4, 4
719, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 80, 4, 4
720, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
721, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 80, 4, 4
722, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 80, 4, 4
723, river, minecraft:frozen_river, MONSTER, minecraft:slime, 80, 4, 4
724, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 10, 1, 4
725, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
726, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 5, 1, 1
727, river, minecraft:frozen_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
728, river, minecraft:frozen_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
729, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
730, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
731, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
732, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
733, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:spider, 80, 4, 4
734, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie, 80, 4, 4
735, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie_villager, 5, 1, 1
736, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:skeleton, 80, 4, 4
737, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:creeper, 80, 4, 4
738, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:slime, 80, 4, 4
739, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:enderman, 10, 1, 4
740, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:witch, 5, 1, 1
741, icy, regions_unexplored:frozen_tundra, MONSTER, uselessreptile:moleclaw, 80, 1, 1
742, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:nightmare, 10, 1, 1
743, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:revenant, 25, 5, 8
744, icy, regions_unexplored:frozen_tundra, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
745, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:polar_bear, 8, 4, 4
746, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:wolf, 8, 4, 4
747, icy, regions_unexplored:frozen_tundra, AMBIENT, minecraft:bat, 10, 8, 8
748, icy, regions_unexplored:frozen_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
749, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:spider, 80, 4, 4
750, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie, 80, 4, 4
751, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
752, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:skeleton, 80, 4, 4
753, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:creeper, 80, 4, 4
754, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:slime, 80, 4, 4
755, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:enderman, 10, 1, 4
756, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:witch, 5, 1, 1
757, jungle, regions_unexplored:fungal_fen, MONSTER, direbats:direbat, 36, 1, 3
758, jungle, regions_unexplored:fungal_fen, MONSTER, uselessreptile:moleclaw, 80, 1, 1
759, jungle, regions_unexplored:fungal_fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
760, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:mooshroom, 8, 4, 8
761, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:sheep, 12, 4, 4
762, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:pig, 10, 4, 4
763, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:chicken, 10, 4, 4
764, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:cow, 8, 4, 4
765, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:horse, 5, 2, 6
766, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:donkey, 5, 1, 3
767, jungle, regions_unexplored:fungal_fen, AMBIENT, minecraft:bat, 10, 8, 8
768, jungle, regions_unexplored:fungal_fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
769, private, regions_unexplored:giant_bayou, MONSTER, minecraft:spider, 80, 4, 4
770, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie, 80, 4, 4
771, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie_villager, 5, 1, 1
772, private, regions_unexplored:giant_bayou, MONSTER, minecraft:skeleton, 80, 4, 4
773, private, regions_unexplored:giant_bayou, MONSTER, minecraft:creeper, 80, 4, 4
774, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 80, 4, 4
775, private, regions_unexplored:giant_bayou, MONSTER, minecraft:enderman, 10, 1, 4
776, private, regions_unexplored:giant_bayou, MONSTER, minecraft:witch, 5, 1, 1
777, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 5, 1, 1
778, private, regions_unexplored:giant_bayou, MONSTER, graveyard:ghoul, 25, 2, 5
779, private, regions_unexplored:giant_bayou, MONSTER, uselessreptile:moleclaw, 80, 1, 1
780, private, regions_unexplored:giant_bayou, MONSTER, graveyard:nightmare, 10, 1, 1
781, private, regions_unexplored:giant_bayou, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
782, private, regions_unexplored:giant_bayou, CREATURE, minecraft:sheep, 12, 4, 4
783, private, regions_unexplored:giant_bayou, CREATURE, minecraft:pig, 10, 4, 4
784, private, regions_unexplored:giant_bayou, CREATURE, minecraft:chicken, 10, 4, 4
785, private, regions_unexplored:giant_bayou, CREATURE, minecraft:cow, 8, 4, 4
786, private, regions_unexplored:giant_bayou, CREATURE, uselessreptile:wyvern, 5, 1, 1
787, private, regions_unexplored:giant_bayou, AMBIENT, minecraft:bat, 10, 8, 8
788, private, regions_unexplored:giant_bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
789, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:ghast, 5, 1, 1
790, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:enderman, 5, 1, 1
791, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:hoglin, 5, 1, 3
792, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:zombified_piglin, 5, 1, 4
793, nether, regions_unexplored:glistering_meadow, CREATURE, minecraft:strider, 40, 1, 2
794, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
795, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
796, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
797, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
798, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
799, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
800, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
801, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
802, forest, regions_unexplored:golden_boreal_forest, MONSTER, direbats:direbat, 36, 1, 3
803, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
804, forest, regions_unexplored:golden_boreal_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
805, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
806, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
807, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:sheep, 12, 4, 4
808, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:pig, 10, 4, 4
809, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:chicken, 10, 4, 4
810, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:cow, 8, 4, 4
811, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:wolf, 8, 4, 4
812, forest, regions_unexplored:golden_boreal_forest, CREATURE, minecraft:fox, 8, 2, 4
813, forest, regions_unexplored:golden_boreal_forest, AMBIENT, minecraft:bat, 10, 8, 8
814, forest, regions_unexplored:golden_boreal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
815, plains, regions_unexplored:grassland, MONSTER, minecraft:spider, 80, 4, 4
816, plains, regions_unexplored:grassland, MONSTER, minecraft:zombie, 80, 4, 4
817, plains, regions_unexplored:grassland, MONSTER, minecraft:zombie_villager, 5, 1, 1
818, plains, regions_unexplored:grassland, MONSTER, minecraft:skeleton, 80, 4, 4
819, plains, regions_unexplored:grassland, MONSTER, minecraft:creeper, 80, 4, 4
820, plains, regions_unexplored:grassland, MONSTER, minecraft:slime, 80, 4, 4
821, plains, regions_unexplored:grassland, MONSTER, minecraft:enderman, 10, 1, 4
822, plains, regions_unexplored:grassland, MONSTER, minecraft:witch, 5, 1, 1
823, plains, regions_unexplored:grassland, MONSTER, uselessreptile:moleclaw, 80, 1, 1
824, plains, regions_unexplored:grassland, MONSTER, graveyard:nightmare, 10, 1, 1
825, plains, regions_unexplored:grassland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
826, plains, regions_unexplored:grassland, CREATURE, minecraft:sheep, 12, 4, 4
827, plains, regions_unexplored:grassland, CREATURE, minecraft:pig, 10, 4, 4
828, plains, regions_unexplored:grassland, CREATURE, minecraft:chicken, 10, 4, 4
829, plains, regions_unexplored:grassland, CREATURE, minecraft:cow, 8, 4, 4
830, plains, regions_unexplored:grassland, CREATURE, minecraft:horse, 5, 2, 6
831, plains, regions_unexplored:grassland, CREATURE, minecraft:donkey, 5, 1, 3
832, plains, regions_unexplored:grassland, AMBIENT, minecraft:bat, 10, 8, 8
833, plains, regions_unexplored:grassland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
834, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:spider, 80, 4, 4
835, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:zombie, 80, 4, 4
836, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
837, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
838, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:creeper, 80, 4, 4
839, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:slime, 80, 4, 4
840, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:enderman, 10, 1, 4
841, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:witch, 5, 1, 1
842, beach, regions_unexplored:grassy_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
843, beach, regions_unexplored:grassy_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
844, beach, regions_unexplored:grassy_beach, AMBIENT, minecraft:bat, 10, 8, 8
845, beach, regions_unexplored:grassy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
846, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:spider, 80, 4, 4
847, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie, 80, 4, 4
848, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
849, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:skeleton, 80, 4, 4
850, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:creeper, 80, 4, 4
851, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:slime, 80, 4, 4
852, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:enderman, 10, 1, 4
853, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:witch, 5, 1, 1
854, beach, regions_unexplored:gravel_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
855, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:revenant, 25, 5, 8
856, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
857, beach, regions_unexplored:gravel_beach, AMBIENT, minecraft:bat, 10, 8, 8
858, beach, regions_unexplored:gravel_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
859, forest, minecraft:grove, MONSTER, minecraft:spider, 80, 4, 4
860, forest, minecraft:grove, MONSTER, minecraft:zombie, 80, 4, 4
861, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
862, forest, minecraft:grove, MONSTER, minecraft:skeleton, 80, 4, 4
863, forest, minecraft:grove, MONSTER, minecraft:creeper, 80, 4, 4
864, forest, minecraft:grove, MONSTER, minecraft:slime, 80, 4, 4
865, forest, minecraft:grove, MONSTER, minecraft:enderman, 10, 1, 4
866, forest, minecraft:grove, MONSTER, minecraft:witch, 5, 1, 1
867, forest, minecraft:grove, MONSTER, direbats:direbat, 36, 1, 3
868, forest, minecraft:grove, MONSTER, graveyard:ghoul, 25, 2, 5
869, forest, minecraft:grove, MONSTER, uselessreptile:moleclaw, 80, 1, 1
870, forest, minecraft:grove, MONSTER, graveyard:revenant, 25, 5, 8
871, forest, minecraft:grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
872, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
873, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
874, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
875, forest, minecraft:grove, CREATURE, minecraft:cow, 8, 4, 4
876, forest, minecraft:grove, CREATURE, minecraft:wolf, 8, 4, 4
877, forest, minecraft:grove, CREATURE, minecraft:rabbit, 5, 2, 3
878, forest, minecraft:grove, CREATURE, minecraft:fox, 8, 2, 4
879, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
880, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
881, plains, regions_unexplored:highland_fields, MONSTER, minecraft:spider, 80, 4, 4
882, plains, regions_unexplored:highland_fields, MONSTER, minecraft:zombie, 80, 4, 4
883, plains, regions_unexplored:highland_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
884, plains, regions_unexplored:highland_fields, MONSTER, minecraft:skeleton, 80, 4, 4
885, plains, regions_unexplored:highland_fields, MONSTER, minecraft:creeper, 80, 4, 4
886, plains, regions_unexplored:highland_fields, MONSTER, minecraft:slime, 80, 4, 4
887, plains, regions_unexplored:highland_fields, MONSTER, minecraft:enderman, 10, 1, 4
888, plains, regions_unexplored:highland_fields, MONSTER, minecraft:witch, 5, 1, 1
889, plains, regions_unexplored:highland_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
890, plains, regions_unexplored:highland_fields, MONSTER, graveyard:nightmare, 10, 1, 1
891, plains, regions_unexplored:highland_fields, MONSTER, graveyard:revenant, 25, 5, 8
892, plains, regions_unexplored:highland_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
893, plains, regions_unexplored:highland_fields, CREATURE, minecraft:sheep, 12, 4, 4
894, plains, regions_unexplored:highland_fields, CREATURE, minecraft:pig, 10, 4, 4
895, plains, regions_unexplored:highland_fields, CREATURE, minecraft:chicken, 10, 4, 4
896, plains, regions_unexplored:highland_fields, CREATURE, minecraft:cow, 8, 4, 4
897, plains, regions_unexplored:highland_fields, CREATURE, minecraft:llama, 5, 4, 6
898, plains, regions_unexplored:highland_fields, AMBIENT, minecraft:bat, 10, 8, 8
899, plains, regions_unexplored:highland_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
900, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:spider, 80, 4, 4
901, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:zombie, 80, 4, 4
902, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:zombie_villager, 5, 1, 1
903, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:skeleton, 80, 4, 4
904, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:creeper, 80, 4, 4
905, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:slime, 80, 4, 4
906, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:enderman, 10, 1, 4
907, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:witch, 5, 1, 1
908, ocean, regions_unexplored:hyacinth_deeps, MONSTER, minecraft:drowned, 5, 1, 1
909, ocean, regions_unexplored:hyacinth_deeps, MONSTER, uselessreptile:moleclaw, 80, 1, 1
910, ocean, regions_unexplored:hyacinth_deeps, MONSTER, graveyard:revenant, 25, 5, 8
911, ocean, regions_unexplored:hyacinth_deeps, CREATURE, minecraft:polar_bear, 5, 1, 2
912, ocean, regions_unexplored:hyacinth_deeps, AMBIENT, minecraft:bat, 10, 8, 8
913, ocean, regions_unexplored:hyacinth_deeps, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
914, ocean, regions_unexplored:hyacinth_deeps, WATER_CREATURE, minecraft:glow_squid, 5, 1, 3
915, ocean, regions_unexplored:hyacinth_deeps, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
916, private, minecraft:ice_spikes, MONSTER, minecraft:spider, 80, 4, 4
917, private, minecraft:ice_spikes, MONSTER, minecraft:zombie, 80, 4, 4
918, private, minecraft:ice_spikes, MONSTER, minecraft:zombie_villager, 5, 1, 1
919, private, minecraft:ice_spikes, MONSTER, minecraft:skeleton, 20, 4, 4
920, private, minecraft:ice_spikes, MONSTER, minecraft:creeper, 80, 4, 4
921, private, minecraft:ice_spikes, MONSTER, minecraft:slime, 80, 4, 4
922, private, minecraft:ice_spikes, MONSTER, minecraft:enderman, 10, 1, 4
923, private, minecraft:ice_spikes, MONSTER, minecraft:witch, 5, 1, 1
924, private, minecraft:ice_spikes, MONSTER, minecraft:stray, 80, 4, 4
925, private, minecraft:ice_spikes, MONSTER, uselessreptile:moleclaw, 80, 1, 1
926, private, minecraft:ice_spikes, MONSTER, graveyard:revenant, 25, 5, 8
927, private, minecraft:ice_spikes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
928, private, minecraft:ice_spikes, CREATURE, minecraft:rabbit, 10, 2, 3
929, private, minecraft:ice_spikes, CREATURE, minecraft:polar_bear, 5, 1, 2
930, private, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
931, private, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
932, icy, regions_unexplored:icy_desert, MONSTER, minecraft:spider, 80, 4, 4
933, icy, regions_unexplored:icy_desert, MONSTER, minecraft:zombie, 80, 4, 4
