1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
1232, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
1233, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:skeleton, 80, 4, 4
1234, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:creeper, 80, 4, 4
1235, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:slime, 80, 4, 4
1236, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:enderman, 10, 1, 4
1237, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:witch, 5, 1, 1
1238, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:husk, 80, 4, 4
1239, desert, regions_unexplored:joshua_desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1240, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:nightmare, 10, 1, 1
1241, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1242, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:rabbit, 5, 2, 3
1243, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:sheep, 12, 4, 4
1244, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:pig, 10, 4, 4
1245, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:chicken, 10, 4, 4
1246, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:cow, 8, 4, 4
1247, desert, regions_unexplored:joshua_desert, AMBIENT, minecraft:bat, 10, 8, 8
1248, desert, regions_unexplored:joshua_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1249, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
1250, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
1251, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
1252, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
1253, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
1254, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
1255, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 10, 1, 4
1256, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
1257, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 5, 1, 3
1258, jungle, minecraft:jungle, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1259, jungle, minecraft:jungle, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1260, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
1261, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
1262, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1263, jungle, minecraft:jungle, CREATURE, minecraft:cow, 8, 4, 4
1264, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1265, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
1266, jungle, minecraft:jungle, CREATURE, minecraft:panda, 5, 1, 2
1267, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
1268, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1269, ocean, tectonic:lagoon, MONSTER, minecraft:drowned, 5, 1, 1
1270, ocean, tectonic:lagoon, MONSTER, minecraft:spider, 80, 4, 4
1271, ocean, tectonic:lagoon, MONSTER, minecraft:zombie, 80, 4, 4
1272, ocean, tectonic:lagoon, MONSTER, minecraft:zombie_villager, 5, 1, 1
1273, ocean, tectonic:lagoon, MONSTER, minecraft:skeleton, 80, 4, 4
1274, ocean, tectonic:lagoon, MONSTER, minecraft:creeper, 80, 4, 4
1275, ocean, tectonic:lagoon, MONSTER, minecraft:slime, 80, 4, 4
1276, ocean, tectonic:lagoon, MONSTER, minecraft:enderman, 10, 1, 4
1277, ocean, tectonic:lagoon, MONSTER, minecraft:witch, 5, 1, 1
1278, ocean, tectonic:lagoon, MONSTER, darkwaters:aberration, 10, 1, 1
1279, ocean, tectonic:lagoon, MONSTER, darkwaters:craeken, 5, 1, 1
1280, ocean, tectonic:lagoon, MONSTER, darkwaters:miraid, 5, 1, 1
1281, ocean, tectonic:lagoon, MONSTER, darkwaters:miraid_hallucination, 5, 1, 1
1282, ocean, tectonic:lagoon, MONSTER, darkwaters:mohast, 10, 1, 3
1283, ocean, tectonic:lagoon, MONSTER, darkwaters:sight_hunter, 5, 1, 1
1284, ocean, tectonic:lagoon, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1285, ocean, tectonic:lagoon, AMBIENT, minecraft:bat, 10, 8, 8
1286, ocean, tectonic:lagoon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1287, ocean, tectonic:lagoon, WATER_CREATURE, minecraft:squid, 10, 4, 4
1288, ocean, tectonic:lagoon, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1289, ocean, tectonic:lagoon, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1290, ocean, tectonic:lagoon, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1291, river, tectonic:lantern_river, MONSTER, minecraft:spider, 80, 4, 4
1292, river, tectonic:lantern_river, MONSTER, minecraft:zombie, 80, 4, 4
1293, river, tectonic:lantern_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1294, river, tectonic:lantern_river, MONSTER, minecraft:skeleton, 80, 4, 4
1295, river, tectonic:lantern_river, MONSTER, minecraft:creeper, 80, 4, 4
1296, river, tectonic:lantern_river, MONSTER, minecraft:slime, 80, 4, 4
1297, river, tectonic:lantern_river, MONSTER, minecraft:enderman, 10, 1, 4
1298, river, tectonic:lantern_river, MONSTER, minecraft:witch, 5, 1, 1
1299, river, tectonic:lantern_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1300, river, tectonic:lantern_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1301, river, tectonic:lantern_river, CREATURE, minecraft:sheep, 12, 4, 4
1302, river, tectonic:lantern_river, CREATURE, minecraft:pig, 10, 4, 4
1303, river, tectonic:lantern_river, CREATURE, minecraft:chicken, 10, 4, 4
1304, river, tectonic:lantern_river, CREATURE, minecraft:cow, 8, 4, 4
1305, river, tectonic:lantern_river, CREATURE, minecraft:horse, 5, 2, 6
1306, river, tectonic:lantern_river, CREATURE, minecraft:donkey, 5, 1, 3
1307, river, tectonic:lantern_river, AMBIENT, minecraft:bat, 10, 8, 8
1308, river, tectonic:lantern_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1309, beach, tectonic:lukewarm_beach, MONSTER, minecraft:spider, 80, 4, 4
1310, beach, tectonic:lukewarm_beach, MONSTER, minecraft:zombie, 80, 4, 4
1311, beach, tectonic:lukewarm_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
1312, beach, tectonic:lukewarm_beach, MONSTER, minecraft:skeleton, 80, 4, 4
1313, beach, tectonic:lukewarm_beach, MONSTER, minecraft:creeper, 80, 4, 4
1314, beach, tectonic:lukewarm_beach, MONSTER, minecraft:slime, 80, 4, 4
1315, beach, tectonic:lukewarm_beach, MONSTER, minecraft:enderman, 10, 1, 4
1316, beach, tectonic:lukewarm_beach, MONSTER, minecraft:witch, 5, 1, 1
1317, beach, tectonic:lukewarm_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1318, beach, tectonic:lukewarm_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1319, beach, tectonic:lukewarm_beach, CREATURE, minecraft:turtle, 5, 2, 5
1320, beach, tectonic:lukewarm_beach, AMBIENT, minecraft:bat, 10, 8, 8
1321, beach, tectonic:lukewarm_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1322, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1323, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1324, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
1325, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1326, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1327, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1328, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:enderman, 10, 1, 4
1329, private, tectonic:lukewarm_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1330, private, tectonic:lukewarm_cliffs, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1331, private, tectonic:lukewarm_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1332, private, tectonic:lukewarm_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1333, private, tectonic:lukewarm_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1334, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1335, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1336, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1337, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1338, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1339, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1340, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1341, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1342, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1343, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:aberration, 10, 1, 1
1344, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:craeken, 5, 1, 1
1345, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:miraid, 5, 1, 1
1346, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:miraid_hallucination, 5, 1, 1
1347, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:mohast, 10, 1, 3
1348, ocean, minecraft:lukewarm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1349, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:sight_hunter, 5, 1, 1
1350, ocean, minecraft:lukewarm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1351, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1352, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1353, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1354, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1355, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1356, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1357, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1358, river, tectonic:lukewarm_river, MONSTER, minecraft:spider, 80, 4, 4
1359, river, tectonic:lukewarm_river, MONSTER, minecraft:zombie, 80, 4, 4
1360, river, tectonic:lukewarm_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1361, river, tectonic:lukewarm_river, MONSTER, minecraft:skeleton, 80, 4, 4
1362, river, tectonic:lukewarm_river, MONSTER, minecraft:creeper, 80, 4, 4
1363, river, tectonic:lukewarm_river, MONSTER, minecraft:slime, 80, 4, 4
1364, river, tectonic:lukewarm_river, MONSTER, minecraft:enderman, 10, 1, 4
1365, river, tectonic:lukewarm_river, MONSTER, minecraft:witch, 5, 1, 1
1366, river, tectonic:lukewarm_river, MONSTER, minecraft:drowned, 80, 1, 1
1367, river, tectonic:lukewarm_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1368, river, tectonic:lukewarm_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1369, river, tectonic:lukewarm_river, AMBIENT, minecraft:bat, 10, 8, 8
1370, river, tectonic:lukewarm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1371, river, tectonic:lukewarm_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
1372, river, tectonic:lukewarm_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
1373, private, regions_unexplored:lupine_plains, MONSTER, minecraft:spider, 80, 4, 4
1374, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie, 80, 4, 4
1375, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1376, private, regions_unexplored:lupine_plains, MONSTER, minecraft:skeleton, 80, 4, 4
1377, private, regions_unexplored:lupine_plains, MONSTER, minecraft:creeper, 80, 4, 4
1378, private, regions_unexplored:lupine_plains, MONSTER, minecraft:slime, 80, 4, 4
1379, private, regions_unexplored:lupine_plains, MONSTER, minecraft:enderman, 10, 1, 4
1380, private, regions_unexplored:lupine_plains, MONSTER, minecraft:witch, 5, 1, 1
1381, private, regions_unexplored:lupine_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1382, private, regions_unexplored:lupine_plains, MONSTER, graveyard:nightmare, 10, 1, 1
1383, private, regions_unexplored:lupine_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1384, private, regions_unexplored:lupine_plains, CREATURE, minecraft:sheep, 12, 4, 4
1385, private, regions_unexplored:lupine_plains, CREATURE, minecraft:pig, 10, 4, 4
1386, private, regions_unexplored:lupine_plains, CREATURE, minecraft:chicken, 10, 4, 4
1387, private, regions_unexplored:lupine_plains, CREATURE, minecraft:cow, 8, 4, 4
1388, private, regions_unexplored:lupine_plains, AMBIENT, minecraft:bat, 10, 8, 8
1389, private, regions_unexplored:lupine_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1390, private, minecraft:lush_caves, MONSTER, minecraft:spider, 80, 4, 4
1391, private, minecraft:lush_caves, MONSTER, minecraft:zombie, 80, 4, 4
1392, private, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1393, private, minecraft:lush_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1394, private, minecraft:lush_caves, MONSTER, minecraft:creeper, 80, 4, 4
1395, private, minecraft:lush_caves, MONSTER, minecraft:slime, 80, 4, 4
1396, private, minecraft:lush_caves, MONSTER, minecraft:enderman, 10, 1, 4
1397, private, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
1398, private, minecraft:lush_caves, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1399, private, minecraft:lush_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1400, private, minecraft:lush_caves, AMBIENT, minecraft:bat, 10, 8, 8
1401, private, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1402, private, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1403, private, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1404, private, regions_unexplored:lush_delta, MONSTER, minecraft:spider, 80, 4, 4
1405, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie, 80, 4, 4
1406, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie_villager, 5, 1, 1
1407, private, regions_unexplored:lush_delta, MONSTER, minecraft:skeleton, 80, 4, 4
1408, private, regions_unexplored:lush_delta, MONSTER, minecraft:creeper, 80, 4, 4
1409, private, regions_unexplored:lush_delta, MONSTER, minecraft:slime, 80, 4, 4
1410, private, regions_unexplored:lush_delta, MONSTER, minecraft:enderman, 10, 1, 4
1411, private, regions_unexplored:lush_delta, MONSTER, minecraft:witch, 5, 1, 1
1412, private, regions_unexplored:lush_delta, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1413, private, regions_unexplored:lush_delta, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1414, private, regions_unexplored:lush_delta, AMBIENT, minecraft:bat, 10, 8, 8
1415, private, regions_unexplored:lush_delta, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1416, private, regions_unexplored:lush_delta, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
1417, private, regions_unexplored:lush_hills, MONSTER, minecraft:spider, 80, 4, 4
1418, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie, 80, 4, 4
1419, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1420, private, regions_unexplored:lush_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1421, private, regions_unexplored:lush_hills, MONSTER, minecraft:creeper, 80, 4, 4
1422, private, regions_unexplored:lush_hills, MONSTER, minecraft:slime, 80, 4, 4
1423, private, regions_unexplored:lush_hills, MONSTER, minecraft:enderman, 10, 1, 4
1424, private, regions_unexplored:lush_hills, MONSTER, minecraft:witch, 5, 1, 1
1425, private, regions_unexplored:lush_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1426, private, regions_unexplored:lush_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1427, private, regions_unexplored:lush_hills, CREATURE, minecraft:sheep, 12, 4, 4
1428, private, regions_unexplored:lush_hills, CREATURE, minecraft:pig, 10, 4, 4
1429, private, regions_unexplored:lush_hills, CREATURE, minecraft:chicken, 10, 4, 4
1430, private, regions_unexplored:lush_hills, CREATURE, minecraft:cow, 8, 4, 4
1431, private, regions_unexplored:lush_hills, CREATURE, minecraft:llama, 5, 4, 6
1432, private, regions_unexplored:lush_hills, AMBIENT, minecraft:bat, 10, 8, 8
1433, private, regions_unexplored:lush_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1434, river, tectonic:lush_river, MONSTER, minecraft:spider, 80, 4, 4
1435, river, tectonic:lush_river, MONSTER, minecraft:zombie, 80, 4, 4
1436, river, tectonic:lush_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1437, river, tectonic:lush_river, MONSTER, minecraft:skeleton, 80, 4, 4
1438, river, tectonic:lush_river, MONSTER, minecraft:creeper, 80, 4, 4
1439, river, tectonic:lush_river, MONSTER, minecraft:slime, 80, 4, 4
1440, river, tectonic:lush_river, MONSTER, minecraft:enderman, 10, 1, 4
1441, river, tectonic:lush_river, MONSTER, minecraft:witch, 5, 1, 1
1442, river, tectonic:lush_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1443, river, tectonic:lush_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1444, river, tectonic:lush_river, AMBIENT, minecraft:bat, 10, 8, 8
1445, river, tectonic:lush_river, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1446, river, tectonic:lush_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1447, river, tectonic:lush_river, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1448, private, minecraft:mangrove_swamp, MONSTER, minecraft:spider, 80, 4, 4
1449, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1450, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1451, private, minecraft:mangrove_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1452, private, minecraft:mangrove_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1453, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 80, 4, 4
1454, private, minecraft:mangrove_swamp, MONSTER, minecraft:enderman, 10, 1, 4
1455, private, minecraft:mangrove_swamp, MONSTER, minecraft:witch, 5, 1, 1
1456, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 5, 1, 1
1457, private, minecraft:mangrove_swamp, MONSTER, graveyard:ghoul, 25, 2, 5
1458, private, minecraft:mangrove_swamp, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1459, private, minecraft:mangrove_swamp, MONSTER, graveyard:nightmare, 10, 1, 1
1460, private, minecraft:mangrove_swamp, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1461, private, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
1462, private, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1463, private, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1464, private, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1465, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 80, 4, 4
1466, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
1467, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1468, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1469, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
1470, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
1471, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 10, 1, 4
1472, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
1473, forest, regions_unexplored:maple_forest, MONSTER, direbats:direbat, 36, 1, 3
1474, forest, regions_unexplored:maple_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1475, forest, regions_unexplored:maple_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1476, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
1477, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1478, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 5, 4, 4
1479, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
1480, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
1481, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
1482, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 8, 4, 4
1483, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
1484, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1485, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
1486, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
1487, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1488, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1489, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
1490, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
1491, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 10, 1, 4
1492, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
1493, forest, regions_unexplored:mauve_hills, MONSTER, direbats:direbat, 36, 1, 3
1494, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:ghoul, 25, 2, 5
1495, forest, regions_unexplored:mauve_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1496, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1497, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
1498, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
1499, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1500, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 8, 4, 4
1501, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1502, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
1503, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1504, plains, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
1505, plains, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1506, plains, minecraft:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1507, plains, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1508, plains, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1509, plains, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
1510, plains, minecraft:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1511, plains, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
1512, plains, minecraft:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1513, plains, minecraft:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1514, plains, minecraft:meadow, CREATURE, minecraft:donkey, 5, 1, 2
1515, plains, minecraft:meadow, CREATURE, minecraft:rabbit, 5, 2, 6
1516, plains, minecraft:meadow, CREATURE, minecraft:sheep, 5, 2, 4
1517, plains, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1518, plains, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1519, plains, regions_unexplored:meadow, MONSTER, minecraft:spider, 80, 4, 4
1520, plains, regions_unexplored:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1521, plains, regions_unexplored:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1522, plains, regions_unexplored:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1523, plains, regions_unexplored:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1524, plains, regions_unexplored:meadow, MONSTER, minecraft:slime, 80, 4, 4
1525, plains, regions_unexplored:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1526, plains, regions_unexplored:meadow, MONSTER, minecraft:witch, 5, 1, 1
1527, plains, regions_unexplored:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1528, plains, regions_unexplored:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
1529, plains, regions_unexplored:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1530, plains, regions_unexplored:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1531, plains, regions_unexplored:meadow, CREATURE, minecraft:pig, 10, 4, 4
1532, plains, regions_unexplored:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1533, plains, regions_unexplored:meadow, CREATURE, minecraft:cow, 8, 4, 4
1534, plains, regions_unexplored:meadow, CREATURE, minecraft:horse, 5, 2, 6
1535, plains, regions_unexplored:meadow, CREATURE, minecraft:donkey, 5, 1, 3
1536, plains, regions_unexplored:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1537, plains, regions_unexplored:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1538, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
1539, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
1540, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1541, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
1542, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
1543, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
1544, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 10, 1, 4
1545, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
